2018-08-21 17:06:16,616 : INFO : [G_MLE] epoch = 1, average_train_NLL = 31.3810
2018-08-21 17:09:54,456 : INFO : [G_MLE] epoch = 2, average_train_NLL = 24.8400
2018-08-21 17:13:32,286 : INFO : [G_MLE] epoch = 3, average_train_NLL = 22.7057
2018-08-21 17:17:11,833 : INFO : [G_MLE] epoch = 4, average_train_NLL = 24.0281
2018-08-21 17:20:50,694 : INFO : [G_MLE] epoch = 5, average_train_NLL = 23.0810
2018-08-21 17:24:30,335 : INFO : [G_MLE] epoch = 6, average_train_NLL = 24.4541
2018-08-21 17:28:20,113 : INFO : [G_MLE] epoch = 7, average_train_NLL = 24.6656
2018-08-21 17:32:37,332 : INFO : [G_MLE] epoch = 8, average_train_NLL = 25.6060
2018-08-21 17:36:39,990 : INFO : [G_MLE] epoch = 9, average_train_NLL = 25.3419
2018-08-21 17:40:57,627 : INFO : [G_MLE] epoch = 10, average_train_NLL = 26.4052
2018-08-21 17:45:03,543 : INFO : [G_MLE] epoch = 11, average_train_NLL = 26.7185
2018-08-21 17:49:23,932 : INFO : [G_MLE] epoch = 12, average_train_NLL = 27.4328
2018-08-21 17:53:44,953 : INFO : [G_MLE] epoch = 13, average_train_NLL = 27.4809
2018-08-21 17:57:32,538 : INFO : [G_MLE] epoch = 14, average_train_NLL = 28.3295
2018-08-21 18:01:17,189 : INFO : [G_MLE] epoch = 15, average_train_NLL = 28.4499
2018-08-21 18:05:03,171 : INFO : [G_MLE] epoch = 16, average_train_NLL = 30.5278
2018-08-21 18:08:50,400 : INFO : [G_MLE] epoch = 17, average_train_NLL = 29.5915
2018-08-21 18:12:21,093 : INFO : [G_MLE] epoch = 18, average_train_NLL = 30.2635
2018-08-21 18:16:08,466 : INFO : [G_MLE] epoch = 19, average_train_NLL = 29.9821
2018-08-21 18:19:46,889 : INFO : [G_MLE] epoch = 20, average_train_NLL = 32.7379
2018-08-21 18:25:22,474 : INFO : [D] iter = -1, step = 0, epoch = 1, average_loss = 0.6919, train_acc = 0.5221, val_acc = 0.5352
2018-08-21 19:41:15,968 : INFO : [D] iter = -1, step = 6, epoch = 3, average_loss = 0.6857, train_acc = 0.5502, val_acc = 0.5503
2018-08-21 19:43:02,553 : INFO : [D] iter = -1, step = 6, epoch = 4, average_loss = 0.6851, train_acc = 0.5533, val_acc = 0.5491
2018-08-21 19:44:49,510 : INFO : [D] iter = -1, step = 6, epoch = 5, average_loss = 0.6842, train_acc = 0.5550, val_acc = 0.5505
2018-08-21 19:49:29,290 : INFO : [D] iter = -1, step = 7, epoch = 1, average_loss = 0.6872, train_acc = 0.5464, val_acc = 0.5480
2018-08-21 19:51:10,144 : INFO : [D] iter = -1, step = 7, epoch = 2, average_loss = 0.6860, train_acc = 0.5478, val_acc = 0.5487
2018-08-21 19:52:50,782 : INFO : [D] iter = -1, step = 7, epoch = 3, average_loss = 0.6853, train_acc = 0.5508, val_acc = 0.5484
2018-08-21 19:54:34,948 : INFO : [D] iter = -1, step = 7, epoch = 4, average_loss = 0.6847, train_acc = 0.5513, val_acc = 0.5481
2018-08-21 19:56:16,733 : INFO : [D] iter = -1, step = 7, epoch = 5, average_loss = 0.6839, train_acc = 0.5549, val_acc = 0.5483
2018-08-21 20:01:02,769 : INFO : [D] iter = -1, step = 8, epoch = 1, average_loss = 0.6869, train_acc = 0.5467, val_acc = 0.5476
2018-08-21 20:02:50,658 : INFO : [D] iter = -1, step = 8, epoch = 2, average_loss = 0.6859, train_acc = 0.5492, val_acc = 0.5482
2018-08-21 20:04:34,154 : INFO : [D] iter = -1, step = 8, epoch = 3, average_loss = 0.6853, train_acc = 0.5501, val_acc = 0.5481
2018-08-21 20:06:22,967 : INFO : [D] iter = -1, step = 8, epoch = 4, average_loss = 0.6846, train_acc = 0.5536, val_acc = 0.5474
2018-08-21 20:08:11,071 : INFO : [D] iter = -1, step = 8, epoch = 5, average_loss = 0.6838, train_acc = 0.5562, val_acc = 0.5471
2018-08-21 20:13:11,958 : INFO : [D] iter = -1, step = 9, epoch = 1, average_loss = 0.6872, train_acc = 0.5444, val_acc = 0.5473
2018-08-21 20:15:00,657 : INFO : [D] iter = -1, step = 9, epoch = 2, average_loss = 0.6861, train_acc = 0.5487, val_acc = 0.5455
2018-08-21 20:16:49,406 : INFO : [D] iter = -1, step = 9, epoch = 3, average_loss = 0.6854, train_acc = 0.5509, val_acc = 0.5451
2018-08-21 20:18:35,150 : INFO : [D] iter = -1, step = 9, epoch = 4, average_loss = 0.6850, train_acc = 0.5531, val_acc = 0.5470
2018-08-21 20:20:25,832 : INFO : [D] iter = -1, step = 9, epoch = 5, average_loss = 0.6841, train_acc = 0.5549, val_acc = 0.5478
2018-08-21 20:20:40,230 : INFO : [G_PG] iter = 0, average_train_NLL = 20.4675
2018-08-21 20:26:25,235 : INFO : [D] iter = 0, step = 0, epoch = 1, average_loss = 0.6868, train_acc = 0.5477, val_acc = 0.5478
2018-08-21 20:28:21,260 : INFO : [D] iter = 0, step = 0, epoch = 2, average_loss = 0.6858, train_acc = 0.5495, val_acc = 0.5459
2018-08-21 20:30:16,428 : INFO : [D] iter = 0, step = 0, epoch = 3, average_loss = 0.6851, train_acc = 0.5529, val_acc = 0.5456
2018-08-21 20:35:15,412 : INFO : [D] iter = 0, step = 1, epoch = 1, average_loss = 0.6863, train_acc = 0.5500, val_acc = 0.5486
2018-08-21 20:37:08,502 : INFO : [D] iter = 0, step = 1, epoch = 2, average_loss = 0.6854, train_acc = 0.5527, val_acc = 0.5483
2018-08-21 20:38:55,483 : INFO : [D] iter = 0, step = 1, epoch = 3, average_loss = 0.6847, train_acc = 0.5546, val_acc = 0.5479
2018-08-21 20:43:53,048 : INFO : [D] iter = 0, step = 2, epoch = 1, average_loss = 0.6870, train_acc = 0.5471, val_acc = 0.5484
2018-08-21 20:45:38,720 : INFO : [D] iter = 0, step = 2, epoch = 2, average_loss = 0.6864, train_acc = 0.5503, val_acc = 0.5499
2018-08-21 20:47:29,566 : INFO : [D] iter = 0, step = 2, epoch = 3, average_loss = 0.6859, train_acc = 0.5523, val_acc = 0.5505
2018-08-21 20:47:44,075 : INFO : [G_PG] iter = 1, average_train_NLL = 21.4661
2018-08-21 20:53:45,415 : INFO : [D] iter = 1, step = 0, epoch = 1, average_loss = 0.6867, train_acc = 0.5484, val_acc = 0.5508
2018-08-21 20:55:46,909 : INFO : [D] iter = 1, step = 0, epoch = 2, average_loss = 0.6862, train_acc = 0.5515, val_acc = 0.5496
2018-08-21 20:57:44,683 : INFO : [D] iter = 1, step = 0, epoch = 3, average_loss = 0.6857, train_acc = 0.5524, val_acc = 0.5498
2018-08-21 21:02:52,241 : INFO : [D] iter = 1, step = 1, epoch = 1, average_loss = 0.6868, train_acc = 0.5480, val_acc = 0.5533
2018-08-21 21:04:47,337 : INFO : [D] iter = 1, step = 1, epoch = 2, average_loss = 0.6861, train_acc = 0.5497, val_acc = 0.5529
2018-08-21 21:06:43,452 : INFO : [D] iter = 1, step = 1, epoch = 3, average_loss = 0.6856, train_acc = 0.5500, val_acc = 0.5534
2018-08-21 21:11:45,087 : INFO : [D] iter = 1, step = 2, epoch = 1, average_loss = 0.6871, train_acc = 0.5453, val_acc = 0.5521
2018-08-21 21:13:36,539 : INFO : [D] iter = 1, step = 2, epoch = 2, average_loss = 0.6864, train_acc = 0.5480, val_acc = 0.5518
2018-08-21 21:15:29,923 : INFO : [D] iter = 1, step = 2, epoch = 3, average_loss = 0.6858, train_acc = 0.5494, val_acc = 0.5526
2018-08-21 21:15:44,168 : INFO : [G_PG] iter = 2, average_train_NLL = 22.3870
2018-08-21 21:21:40,829 : INFO : [D] iter = 2, step = 0, epoch = 1, average_loss = 0.6883, train_acc = 0.5396, val_acc = 0.5435
2018-08-21 21:23:33,272 : INFO : [D] iter = 2, step = 0, epoch = 2, average_loss = 0.6879, train_acc = 0.5408, val_acc = 0.5434
2018-08-21 21:25:27,345 : INFO : [D] iter = 2, step = 0, epoch = 3, average_loss = 0.6875, train_acc = 0.5423, val_acc = 0.5431
2018-08-21 21:30:28,355 : INFO : [D] iter = 2, step = 1, epoch = 1, average_loss = 0.6879, train_acc = 0.5437, val_acc = 0.5418
2018-08-21 21:32:22,964 : INFO : [D] iter = 2, step = 1, epoch = 2, average_loss = 0.6873, train_acc = 0.5457, val_acc = 0.5417
2018-08-21 21:34:17,727 : INFO : [D] iter = 2, step = 1, epoch = 3, average_loss = 0.6869, train_acc = 0.5475, val_acc = 0.5417
2018-08-21 21:39:20,864 : INFO : [D] iter = 2, step = 2, epoch = 1, average_loss = 0.6883, train_acc = 0.5412, val_acc = 0.5425
2018-08-21 21:41:14,366 : INFO : [D] iter = 2, step = 2, epoch = 2, average_loss = 0.6877, train_acc = 0.5421, val_acc = 0.5431
2018-08-21 21:43:12,319 : INFO : [D] iter = 2, step = 2, epoch = 3, average_loss = 0.6875, train_acc = 0.5434, val_acc = 0.5431
2018-08-21 21:43:26,536 : INFO : [G_PG] iter = 3, average_train_NLL = 18.5748
2018-08-21 21:49:18,503 : INFO : [D] iter = 3, step = 0, epoch = 1, average_loss = 0.6876, train_acc = 0.5447, val_acc = 0.5494
2018-08-21 21:51:18,970 : INFO : [D] iter = 3, step = 0, epoch = 2, average_loss = 0.6872, train_acc = 0.5456, val_acc = 0.5470
2018-08-21 21:53:18,529 : INFO : [D] iter = 3, step = 0, epoch = 3, average_loss = 0.6867, train_acc = 0.5472, val_acc = 0.5469
2018-08-21 21:58:52,567 : INFO : [D] iter = 3, step = 1, epoch = 1, average_loss = 0.6873, train_acc = 0.5448, val_acc = 0.5491
2018-08-21 22:01:04,839 : INFO : [D] iter = 3, step = 1, epoch = 2, average_loss = 0.6868, train_acc = 0.5475, val_acc = 0.5481
2018-08-21 22:03:23,058 : INFO : [D] iter = 3, step = 1, epoch = 3, average_loss = 0.6864, train_acc = 0.5483, val_acc = 0.5482
2018-08-21 22:08:57,114 : INFO : [D] iter = 3, step = 2, epoch = 1, average_loss = 0.6870, train_acc = 0.5483, val_acc = 0.5512
2018-08-21 22:11:18,815 : INFO : [D] iter = 3, step = 2, epoch = 2, average_loss = 0.6860, train_acc = 0.5512, val_acc = 0.5520
2018-08-21 22:13:40,197 : INFO : [D] iter = 3, step = 2, epoch = 3, average_loss = 0.6856, train_acc = 0.5517, val_acc = 0.5502
2018-08-21 22:13:55,201 : INFO : [G_PG] iter = 4, average_train_NLL = 20.9609
2018-08-21 22:20:21,268 : INFO : [D] iter = 4, step = 0, epoch = 1, average_loss = 0.6877, train_acc = 0.5441, val_acc = 0.5485
2018-08-21 22:22:40,771 : INFO : [D] iter = 4, step = 0, epoch = 2, average_loss = 0.6872, train_acc = 0.5444, val_acc = 0.5485
2018-08-21 22:25:01,039 : INFO : [D] iter = 4, step = 0, epoch = 3, average_loss = 0.6868, train_acc = 0.5450, val_acc = 0.5450
2018-08-21 22:30:45,688 : INFO : [D] iter = 4, step = 1, epoch = 1, average_loss = 0.6872, train_acc = 0.5482, val_acc = 0.5495
2018-08-21 22:33:07,266 : INFO : [D] iter = 4, step = 1, epoch = 2, average_loss = 0.6866, train_acc = 0.5482, val_acc = 0.5496
2018-08-21 22:35:25,903 : INFO : [D] iter = 4, step = 1, epoch = 3, average_loss = 0.6864, train_acc = 0.5491, val_acc = 0.5488
2018-08-21 22:40:56,594 : INFO : [D] iter = 4, step = 2, epoch = 1, average_loss = 0.6880, train_acc = 0.5453, val_acc = 0.5496
2018-08-21 22:43:17,151 : INFO : [D] iter = 4, step = 2, epoch = 2, average_loss = 0.6875, train_acc = 0.5472, val_acc = 0.5483
2018-08-21 22:45:38,795 : INFO : [D] iter = 4, step = 2, epoch = 3, average_loss = 0.6872, train_acc = 0.5484, val_acc = 0.5480
2018-08-21 22:45:54,133 : INFO : [G_PG] iter = 5, average_train_NLL = 17.4994
2018-08-21 22:52:19,863 : INFO : [D] iter = 5, step = 0, epoch = 1, average_loss = 0.6873, train_acc = 0.5473, val_acc = 0.5506
2018-08-21 22:54:40,980 : INFO : [D] iter = 5, step = 0, epoch = 2, average_loss = 0.6868, train_acc = 0.5496, val_acc = 0.5490
2018-08-21 22:57:01,343 : INFO : [D] iter = 5, step = 0, epoch = 3, average_loss = 0.6867, train_acc = 0.5500, val_acc = 0.5445
2018-08-21 23:03:13,001 : INFO : [D] iter = 5, step = 1, epoch = 1, average_loss = 0.6877, train_acc = 0.5435, val_acc = 0.5470
2018-08-21 23:05:31,739 : INFO : [D] iter = 5, step = 1, epoch = 2, average_loss = 0.6872, train_acc = 0.5469, val_acc = 0.5444
2018-08-21 23:07:53,640 : INFO : [D] iter = 5, step = 1, epoch = 3, average_loss = 0.6868, train_acc = 0.5459, val_acc = 0.5443
2018-08-21 23:13:40,999 : INFO : [D] iter = 5, step = 2, epoch = 1, average_loss = 0.6875, train_acc = 0.5440, val_acc = 0.5465
2018-08-21 23:16:04,045 : INFO : [D] iter = 5, step = 2, epoch = 2, average_loss = 0.6872, train_acc = 0.5459, val_acc = 0.5464
2018-08-21 23:18:27,140 : INFO : [D] iter = 5, step = 2, epoch = 3, average_loss = 0.6868, train_acc = 0.5478, val_acc = 0.5458
2018-08-21 23:18:41,036 : INFO : [G_PG] iter = 6, average_train_NLL = 19.3286
2018-08-21 23:25:34,497 : INFO : [D] iter = 6, step = 0, epoch = 1, average_loss = 0.6882, train_acc = 0.5426, val_acc = 0.5581
2018-08-21 23:27:57,473 : INFO : [D] iter = 6, step = 0, epoch = 2, average_loss = 0.6878, train_acc = 0.5435, val_acc = 0.5581
2018-08-21 23:30:15,296 : INFO : [D] iter = 6, step = 0, epoch = 3, average_loss = 0.6875, train_acc = 0.5443, val_acc = 0.5576
2018-08-21 23:35:51,400 : INFO : [D] iter = 6, step = 1, epoch = 1, average_loss = 0.6880, train_acc = 0.5436, val_acc = 0.5565
2018-08-21 23:38:12,609 : INFO : [D] iter = 6, step = 1, epoch = 2, average_loss = 0.6875, train_acc = 0.5443, val_acc = 0.5558
2018-08-21 23:40:34,876 : INFO : [D] iter = 6, step = 1, epoch = 3, average_loss = 0.6872, train_acc = 0.5460, val_acc = 0.5569
2018-08-21 23:46:18,125 : INFO : [D] iter = 6, step = 2, epoch = 1, average_loss = 0.6866, train_acc = 0.5476, val_acc = 0.5580
2018-08-21 23:48:38,172 : INFO : [D] iter = 6, step = 2, epoch = 2, average_loss = 0.6861, train_acc = 0.5499, val_acc = 0.5575
2018-08-21 23:50:59,534 : INFO : [D] iter = 6, step = 2, epoch = 3, average_loss = 0.6857, train_acc = 0.5517, val_acc = 0.5565
2018-08-21 23:51:13,349 : INFO : [G_PG] iter = 7, average_train_NLL = 18.9629
2018-08-21 23:57:33,370 : INFO : [D] iter = 7, step = 0, epoch = 1, average_loss = 0.6873, train_acc = 0.5456, val_acc = 0.5500
2018-08-21 23:59:56,447 : INFO : [D] iter = 7, step = 0, epoch = 2, average_loss = 0.6869, train_acc = 0.5469, val_acc = 0.5496
2018-08-22 00:02:20,200 : INFO : [D] iter = 7, step = 0, epoch = 3, average_loss = 0.6865, train_acc = 0.5478, val_acc = 0.5498
2018-08-22 00:07:57,145 : INFO : [D] iter = 7, step = 1, epoch = 1, average_loss = 0.6868, train_acc = 0.5452, val_acc = 0.5507
2018-08-22 00:10:20,379 : INFO : [D] iter = 7, step = 1, epoch = 2, average_loss = 0.6865, train_acc = 0.5475, val_acc = 0.5490
2018-08-22 00:12:43,305 : INFO : [D] iter = 7, step = 1, epoch = 3, average_loss = 0.6859, train_acc = 0.5500, val_acc = 0.5472
2018-08-22 00:18:16,917 : INFO : [D] iter = 7, step = 2, epoch = 1, average_loss = 0.6880, train_acc = 0.5419, val_acc = 0.5493
2018-08-22 00:20:39,658 : INFO : [D] iter = 7, step = 2, epoch = 2, average_loss = 0.6876, train_acc = 0.5443, val_acc = 0.5508
2018-08-22 00:22:59,595 : INFO : [D] iter = 7, step = 2, epoch = 3, average_loss = 0.6872, train_acc = 0.5461, val_acc = 0.5504
2018-08-22 00:23:13,345 : INFO : [G_PG] iter = 8, average_train_NLL = 18.1918
2018-08-22 00:29:26,481 : INFO : [D] iter = 8, step = 0, epoch = 1, average_loss = 0.6874, train_acc = 0.5455, val_acc = 0.5496
2018-08-22 00:31:51,400 : INFO : [D] iter = 8, step = 0, epoch = 2, average_loss = 0.6869, train_acc = 0.5467, val_acc = 0.5508
2018-08-22 00:34:14,516 : INFO : [D] iter = 8, step = 0, epoch = 3, average_loss = 0.6866, train_acc = 0.5472, val_acc = 0.5499
2018-08-22 00:39:59,181 : INFO : [D] iter = 8, step = 1, epoch = 1, average_loss = 0.6856, train_acc = 0.5528, val_acc = 0.5481
2018-08-22 00:42:19,953 : INFO : [D] iter = 8, step = 1, epoch = 2, average_loss = 0.6854, train_acc = 0.5526, val_acc = 0.5490
2018-08-22 00:44:44,427 : INFO : [D] iter = 8, step = 1, epoch = 3, average_loss = 0.6849, train_acc = 0.5543, val_acc = 0.5509
2018-08-22 00:50:01,428 : INFO : [D] iter = 8, step = 2, epoch = 1, average_loss = 0.6865, train_acc = 0.5491, val_acc = 0.5478
2018-08-22 00:52:23,900 : INFO : [D] iter = 8, step = 2, epoch = 2, average_loss = 0.6859, train_acc = 0.5511, val_acc = 0.5475
2018-08-22 00:54:44,489 : INFO : [D] iter = 8, step = 2, epoch = 3, average_loss = 0.6856, train_acc = 0.5520, val_acc = 0.5497
2018-08-22 00:54:58,228 : INFO : [G_PG] iter = 9, average_train_NLL = 17.9607
2018-08-22 01:00:17,363 : INFO : [D] iter = 9, step = 0, epoch = 1, average_loss = 0.6854, train_acc = 0.5551, val_acc = 0.5531
2018-08-22 01:01:46,223 : INFO : [D] iter = 9, step = 0, epoch = 2, average_loss = 0.6849, train_acc = 0.5556, val_acc = 0.5533
2018-08-22 01:03:16,837 : INFO : [D] iter = 9, step = 0, epoch = 3, average_loss = 0.6845, train_acc = 0.5571, val_acc = 0.5528
2018-08-22 01:08:48,752 : INFO : [D] iter = 9, step = 1, epoch = 1, average_loss = 0.6877, train_acc = 0.5469, val_acc = 0.5514
2018-08-22 01:10:19,936 : INFO : [D] iter = 9, step = 1, epoch = 2, average_loss = 0.6869, train_acc = 0.5481, val_acc = 0.5499
2018-08-22 01:11:52,847 : INFO : [D] iter = 9, step = 1, epoch = 3, average_loss = 0.6866, train_acc = 0.5502, val_acc = 0.5523
2018-08-22 01:17:27,796 : INFO : [D] iter = 9, step = 2, epoch = 1, average_loss = 0.6874, train_acc = 0.5460, val_acc = 0.5552
2018-08-22 01:19:01,898 : INFO : [D] iter = 9, step = 2, epoch = 2, average_loss = 0.6869, train_acc = 0.5484, val_acc = 0.5566
2018-08-22 01:20:35,473 : INFO : [D] iter = 9, step = 2, epoch = 3, average_loss = 0.6867, train_acc = 0.5482, val_acc = 0.5563
